shift_id,date,shift,nurse_id,nurse_name,role
SH-007111,2025-09-26,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-007111,2025-09-26,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-004,Sara Adeyemi,Charge Nurse
SH-007112,2025-09-26,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007112,2025-09-26,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-009,Amara Bauer,Charge Nurse
SH-007113,2025-09-27,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-007113,2025-09-27,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-016,Ivan Adeyemi,Charge Nurse
SH-007114,2025-09-27,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-007114,2025-09-27,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-026,Jack Silva,Charge Nurse
SH-007115,2025-09-28,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-007115,2025-09-28,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-017,Sam Meyer,Charge Nurse
SH-007116,2025-09-28,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007116,2025-09-28,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-011,Mei Okafor,Charge Nurse
SH-007117,2025-09-29,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-007117,2025-09-29,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-031,Diego Khan,Charge Nurse
SH-007118,2025-09-29,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-007118,2025-09-29,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-012,Zara Okafor,Charge Nurse
SH-007119,2025-09-30,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-007119,2025-09-30,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-032,Priya Khan,Charge Nurse
SH-007120,2025-09-30,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-007120,2025-09-30,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-004,Sara Adeyemi,Charge Nurse
SH-007121,2025-10-01,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-007121,2025-10-01,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-041,Yara Okafor,Charge Nurse
SH-007122,2025-10-01,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007122,2025-10-01,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-040,Hana Meyer,Charge Nurse
SH-007123,2025-10-02,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-007123,2025-10-02,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-021,Ben Rossi,Charge Nurse
SH-007124,2025-10-02,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-007124,2025-10-02,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-009,Amara Bauer,Charge Nurse
SH-007125,2025-10-03,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007125,2025-10-03,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-009,Amara Bauer,Charge Nurse
SH-007126,2025-10-03,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-007126,2025-10-03,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-001,Diego Costa,Charge Nurse
SH-007127,2025-10-04,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-007127,2025-10-04,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-002,Mei Mensah,Charge Nurse
SH-007128,2025-10-04,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-007128,2025-10-04,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-031,Diego Khan,Charge Nurse
SH-007129,2025-10-05,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-007129,2025-10-05,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-006,Mei Sharma,Charge Nurse
SH-007130,2025-10-05,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-007130,2025-10-05,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-009,Amara Bauer,Charge Nurse
SH-007131,2025-10-06,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-007131,2025-10-06,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
